state,city_latitude,city_longitude,date,time
TX,33.1688,-102.2748,2015-11-20,17:43:00
AR,35.81321963190184,-90.72393527607362,2019-10-15,05:25:00
GA,32.9031,-84.3314,2019-10-15,07:20:00
PA,39.99040941529236,-75.15250992503748,2019-10-15,08:20:00
NJ,40.14,-74.04,2019-10-15,08:30:00
AZ,33.4336,-112.2763,2019-10-15,10:15:00
CA,34.115525373134325,-117.5834413982718,2019-10-15,10:20:00
NM,35.117007033898304,-106.62212966101694,2019-10-15,11:20:00
NV,36.14597551358516,-115.18457488402916,2019-10-15,12:35:00
AL,34.700514,-86.75859399999999,2016-10-21,19:30:00
OH,40.0731492481203,-82.40168421052633,2016-12-01,18:56:00
WA,47.60567891170866,-122.33084005928434,2017-02-15,19:30:00
CA,37.76960492572322,-122.42365559030492,2017-10-02,17:00:00
NC,35.9541,-80.758,2017-11-24,08:26:00
FL,27.93279691358025,-82.24107654320987,2018-05-05,19:34:00
TX,28.995,-98.4855,2018-07-01,17:51:00
TX,30.0418,-96.7328,2018-10-06,23:30:00
NY,40.75256378421113,-73.9844567179912,2018-10-30,16:00:00
IL,41.9778,-88.2018,2019-04-13,23:25:00
FL,27.98892239234449,-80.63985923444976,2019-05-04,02:51:00
CA,33.73633090128755,-117.8111025751073,2019-05-18,17:08:00
WA,48.42087671232877,-122.18998493150684,2019-08-08,20:30:00
CA,39.54825866666667,-121.50587333333334,2019-08-17,02:15:00
OH,39.3183,-84.652,2019-09-17,20:17:00
MD,39.5493,-76.123,2019-11-09,00:00:00
MD,39.24025,-76.69795,2019-11-15,21:00:00
TX,31.78267299625468,-106.3896922284644,2019-11-21,20:38:00
IN,39.46935703125,-87.39045065104166,2019-11-28,23:20:00
NC,35.474,-80.8729,2019-12-30,19:24:00
IN,38.745,-86.4803,2020-02-20,16:35:00
SC,32.414993396226414,-80.69812783018867,2020-04-14,02:30:00
TN,35.8375,-83.2219,2020-04-25,09:45:00
WA,46.2104,-120.0174,2020-05-03,01:30:00
TX,29.782476507000737,-95.44062368459838,2020-05-28,22:30:00
CA,34.04364759232729,-118.29956048233046,2020-07-04,22:33:00
NC,34.7221,-76.7543,2020-07-07,23:00:00
SC,33.8341,-78.6586,2020-07-12,06:26:00
FL,28.86623913043478,-81.65550652173913,2019-10-15,21:30:00
FL,26.2685,-80.2717,2019-10-16,03:00:00
MA,42.5785,-71.294,2019-10-16,04:35:00
AR,35.81321963190184,-90.72393527607362,2019-10-16,05:18:00
IN,39.95799712230216,-85.994854676259,2019-10-16,05:25:00
SD,43.5856,-96.583,2019-10-16,06:30:00
AR,35.7017,-89.9887,2019-10-16,10:35:00
NM,36.74856060606061,-108.17357575757576,2019-10-16,12:45:00
FL,30.45103896353167,-87.24911285988483,2019-10-16,16:31:00
SD,43.4237,-103.47650000000002,2019-10-16,17:00:00
IL,41.88082154885885,-87.66846953246178,2019-10-16,19:25:00
SC,33.8341,-78.6586,2019-10-16,20:00:00
FL,30.2875,-86.0312,2019-10-16,21:00:00
FL,26.57449479326187,-81.84195007656969,2019-10-16,21:10:00
NV,39.5964,-119.7758,2019-10-16,21:14:00
SC,32.2628,-81.0647,2019-10-16,21:41:00
PA,40.3177,-79.7223,2019-10-16,23:22:00
PA,40.3177,-79.7223,2019-10-16,23:22:00
CO,38.87714691753403,-104.76823722978384,2019-10-16,23:30:00
CO,38.87714691753403,-104.76823722978384,2019-10-16,23:45:00
MO,39.07657828282829,-94.40636717171716,2019-10-17,00:00:00
CA,38.576237102734666,-121.44233422025128,2019-10-17,00:00:00
MS,32.46985219512196,-90.11023853658536,2019-10-17,03:00:00
ME,43.8971,-69.9817,2019-10-17,04:30:00
PA,41.1947,-76.0078,2019-10-17,05:20:00
GA,30.943900000000003,-81.6788,2019-10-17,06:05:00
NM,33.1606,-107.2669,2019-10-17,06:25:00
WA,47.29785454545455,-122.18462227272724,2019-10-17,06:25:00
MI,42.0906,-83.6819,2019-10-17,06:45:00
IA,42.2913,-93.7755,2019-10-17,07:48:00
TX,32.2079,-95.3948,2019-10-17,08:05:00
TN,35.96940721649485,-85.03244536082474,2019-10-17,14:00:00
FL,30.640770469798657,-87.10427382550336,2019-10-17,19:32:00
MO,37.19130910746812,-93.28695318761385,2019-10-17,20:00:00
OR,45.2467,-123.1122,2019-10-17,20:00:00
CA,33.80739280821918,-117.31697534246577,2019-10-17,20:15:00
MO,38.782562762762765,-90.73297267267267,2019-10-17,20:25:00
MO,39.0097,-94.4658,2019-10-17,20:30:00
MI,42.81934659685864,-83.28405549738218,2020-07-13,13:30:00
TX,30.71168695652174,-95.5849947826087,2020-07-14,14:00:00
WA,46.8213,-123.0356,2020-07-20,23:51:00
IL,40.1983,-89.6984,2020-07-25,15:00:00
WI,43.44899999999999,-88.63079999999998,2020-08-22,19:30:00
AZ,32.250178747846064,-110.93932423894314,2020-09-04,00:00:00
CA,32.835,-116.5127,2020-11-01,13:40:00
WA,47.88597299999999,-122.074506,2020-11-19,19:00:00
AR,34.8504,-92.4089,2020-12-01,00:00:00
CA,40.505,-121.8857,2020-12-26,07:49:00
FL,28.90405620437956,-81.23807445255476,2021-01-01,00:00:00
MD,39.6414,-77.72563146067415,2021-01-01,00:05:00
TX,30.20081037037037,-95.63747037037037,2021-02-01,21:00:00
TX,29.91183205128205,-93.93081346153846,2021-02-09,19:14:00
CT,41.3885,-73.0791,2021-02-10,19:00:00
NY,42.69096514548239,-73.8096951914242,2021-02-15,19:30:00
VA,36.81995421052631,-76.08601184210526,2021-02-24,13:31:00
IA,41.4319,-91.0485,2021-03-01,05:00:00
LA,30.223368804664723,-93.20341749271137,2021-04-03,05:58:00
MI,42.5138,-82.9396,2021-04-04,21:14:00
MI,42.31252621951219,-85.18109634146342,2021-04-14,05:45:00
CA,40.57570363196125,-122.36129370460048,2021-04-15,13:00:00
MA,42.3935,-71.1836,2021-05-12,17:11:00
NY,40.75256378421113,-73.9844567179912,2021-05-12,21:43:00
IN,39.80464175369887,-86.13773687989556,2021-05-18,08:20:00
CO,38.286499613899615,-104.6427362934363,2021-07-01,21:45:00
PA,40.444534542102026,-79.97341339889367,2021-08-17,22:30:00
GA,33.46392479564033,-84.11147629427794,2021-08-18,12:30:00
GA,34.9382,-84.2589,2021-08-28,13:49:00
GA,33.82100507315219,-84.42299163974918,2021-08-28,18:36:00
AZ,33.50378574057038,-112.077080174793,2019-10-17,21:00:00
CA,37.76960492572322,-122.42365559030492,2019-10-17,21:45:00
GA,34.1151,-83.5749,2019-10-17,23:11:00
GA,33.82100507315219,-84.42299163974918,2019-10-18,00:00:00
CO,40.3658,-105.5142,2019-10-18,00:25:00
MN,44.074296798029565,-92.44045197044336,2019-10-18,01:00:00
IL,37.9776,-88.3191,2019-10-18,05:07:00
WI,43.065156853713006,-87.96295263819096,2019-10-18,06:00:00
CA,33.82888744460856,-118.31959209748892,2019-10-18,07:30:00
NY,40.660280927021695,-73.96540650887573,2019-10-18,10:03:00
AZ,33.587727468785474,-111.8958216799092,2019-10-18,10:40:00
OH,39.177988417987706,-84.48937313706459,2019-10-18,12:45:00
MI,42.62818235294117,-83.92271764705882,2019-10-18,12:45:00
NJ,40.889891631799166,-74.05014435146443,2019-10-18,15:00:00
CO,37.3578,-108.5802,2019-10-18,19:00:00
CA,33.66450056980057,-117.3415319088319,2019-10-18,20:00:00
CA,33.56408478260869,-117.22086956521738,2019-10-18,20:00:00
CA,33.6206,-117.0867,2019-10-18,20:00:00
CA,33.80739280821918,-117.31697534246577,2019-10-18,20:07:00
FL,28.40906169590644,-80.77539181286551,2019-10-18,20:14:00
OH,41.4519,-81.921,2019-10-18,20:23:00
CA,33.6647,-117.1743,2019-10-18,20:30:00
NC,35.5986,-82.2902,2019-10-18,22:00:00
MI,44.71860971428572,-85.6604109010989,2019-10-18,22:05:00
AR,35.301627777777774,-93.08816296296295,2019-10-18,22:00:00
WI,43.3033,-88.0017,2019-10-18,22:25:00
GA,32.2108,-83.1852,2019-10-18,23:00:00
NY,40.660280927021695,-73.96540650887573,2019-10-19,00:00:00
CA,34.04364759232729,-118.29956048233046,2019-10-19,05:15:00
IN,37.9653,-87.3902,2019-10-19,06:44:00
TN,36.4198,-86.7946,2019-10-19,07:30:00
FL,27.28487070938215,-80.36743913043478,2019-10-19,08:50:00
CO,37.2691,-104.5038,2019-10-19,10:05:00
CO,40.3658,-105.5142,2019-10-19,13:10:00
ME,43.524,-70.389,2019-10-19,14:04:00
ME,44.3229,-69.9576,2019-10-19,18:10:00
IN,39.9563,-84.9987,2019-10-19,20:00:00
MI,42.1807,-83.2523,2021-09-27,15:15:00
TX,25.92713744787323,-97.47352777314428,2021-10-01,06:18:00
NY,40.9943,-73.7974,2021-10-12,19:15:00
IN,40.7494,-86.0686,2021-10-15,22:00:00
CA,38.75928433048433,-121.30195356125355,2021-10-31,18:57:00
NC,35.901,-81.2134,2021-10-31,20:21:00
PA,40.444534542102026,-79.97341339889367,2021-11-12,19:45:00
CO,38.87714691753403,-104.76823722978384,2021-11-15,15:30:00
CT,41.202570129870125,-73.12647402597403,2021-11-15,20:29:00
WI,43.25882612137204,-88.71684248021107,2021-11-24,04:00:00
MO,37.06940983606557,-94.50713073770493,2021-12-03,21:30:00
WA,48.0872,-123.1146,2021-12-08,05:02:00
OH,41.23445042372881,-80.77760211864407,2021-12-08,20:05:00
TX,33.5796,-102.3633,2021-12-10,21:45:00
TN,36.14108444607484,-86.78634372707263,2021-12-20,21:30:00
TX,29.408722784810127,-95.24981139240506,2021-12-31,23:00:00
WA,47.6635,-117.216075,2022-01-12,08:00:00
MA,42.1897,-71.2048,2022-01-18,17:28:00
TX,32.44577387687188,-97.73678752079866,2022-01-25,19:47:00
IA,42.4577,-93.8277,2022-01-29,18:20:00
FL,29.201564271457087,-81.04377804391218,2022-03-05,20:52:00
UT,40.39389172413792,-111.8486551724138,2022-03-15,20:53:00
CT,41.68520317460317,-72.92978968253968,2022-03-25,13:31:00
IL,42.3546,-89.0435,2022-04-13,22:30:00
WV,39.26591532846715,-81.52857518248175,2022-04-18,20:55:00
CA,37.99455988023952,-122.54034431137724,2022-05-12,16:51:00
IN,41.677620478723405,-86.25259255319149,2022-05-20,10:40:00
OH,41.63311921708185,-81.40327900355872,2019-10-19,20:00:00
CA,38.442850156739816,-122.71911818181816,2019-10-19,21:02:00
WA,47.66839125,-122.11423,2019-10-19,22:15:00
PA,40.444534542102026,-79.97341339889367,2019-10-19,22:24:00
WI,46.7045,-92.095,2019-10-19,23:00:00
TX,29.49234812109108,-98.5189290376833,2019-10-19,00:00:00
FL,28.37213223684211,-82.2346822368421,2019-10-20,00:00:00
GA,32.03694655172414,-81.11708180076629,2019-10-20,00:00:00
TX,33.21286376451078,-97.12269253731344,2019-10-20,01:15:00
MA,42.1755,-71.054,2019-10-20,02:00:00
CT,41.4568,-72.8245,2019-10-20,02:47:00
SC,32.88464125,-80.030869375,2019-10-20,06:00:00
IN,39.80464175369887,-86.13773687989556,2019-10-20,06:17:00
OR,45.510005224458205,-122.66458212074302,2019-10-20,08:10:00
CA,34.13173,-118.03817,2019-10-20,12:00:00
VA,38.85273512974052,-77.31120419161677,2019-10-20,13:28:00
AZ,33.63064,-112.38053476190476,2019-10-20,18:21:00
SC,34.7234,-82.4651,2019-10-20,18:30:00
IN,38.03410230446927,-87.55546347765363,2019-10-20,18:30:00
AZ,33.3284,-111.35020000000002,2019-10-20,18:42:00
TN,35.83921354581673,-86.42067689243028,2019-10-20,19:35:00
SC,33.53165833333333,-81.70142870370371,2019-10-20,19:43:00
AZ,33.50378574057038,-112.077080174793,2019-10-20,19:52:00
IN,41.66891578947369,-86.16689210526316,2019-10-20,20:00:00
TN,36.53557613843352,-82.53851511839709,2019-10-21,00:00:00
CO,39.70973333333333,-105.12885,2019-10-21,04:00:00
GA,32.1948,-82.404,2019-10-21,06:00:00
MA,42.6028,-71.2319,2019-10-21,06:00:00
CT,41.6868,-72.7248,2019-10-21,17:45:00
OH,39.34339128540305,-84.40091372549018,2019-10-21,18:58:00
PA,39.856,-75.5006,2019-10-21,19:00:00
LA,30.5232,-90.8518,2019-10-21,19:45:00
CT,41.6057,-73.1183,2019-10-21,20:30:00
FL,28.51220019430052,-81.37852415803108,2019-10-21,20:55:00
CA,38.13217791411043,-121.27177852760737,2019-10-21,21:40:00
CA,34.00499798657717,-117.6824768456376,2022-05-31,19:48:00
MN,44.92714346764346,-93.11580262515264,2022-05-31,20:30:00
ID,43.50987026143791,-111.97066732026144,2022-06-03,07:48:00
IL,41.6935923566879,-88.0959331210191,2022-06-06,21:07:00
TX,30.2346,-95.1975,2022-06-12,23:55:00
RI,41.6842,-71.2649,2022-06-13,14:18:00
WA,47.66379743589744,-122.69919743589745,2022-06-13,22:31:00
TX,26.169600000000003,-98.0549,2022-06-15,05:30:00
CO,40.095,-104.9378,2022-06-17,15:01:00
NY,40.8275,-73.1225,2022-06-24,20:37:00
OK,35.46855529225908,-97.53461224328592,2022-07-03,22:01:00
UT,41.23240188679245,-111.97078092243189,2022-07-04,22:00:00
AZ,34.819746341463414,-111.75609268292683,2022-07-06,20:35:00
OR,44.9947,-123.0147,2019-10-21,21:45:00
CO,39.08346391304348,-108.5480495652174,2019-10-21,23:44:00
TX,30.69934719101123,-96.3552468164794,2019-10-22,00:10:00
AZ,32.250178747846064,-110.93932423894314,2019-10-22,01:00:00
CA,34.04364759232729,-118.29956048233046,2019-10-22,01:06:00
MS,34.8064,-88.19449999999999,2019-10-22,01:21:00
CA,33.67701690929451,-117.78627312430012,2019-10-22,03:00:00
CT,41.784557627118645,-72.52648474576272,2019-10-22,06:36:00
CA,38.571029591836734,-121.54867959183672,2019-10-22,19:30:00
AR,35.4973,-94.2081,2019-10-22,20:05:00
OH,41.66789226973684,-83.6023917763158,2019-10-22,20:14:00
SC,33.8341,-78.6586,2019-10-22,20:15:00
MS,30.45904366197183,-88.95449389671361,2019-10-22,21:23:00
MI,42.57837877094972,-83.2709402234637,2019-10-23,00:45:00
OR,44.94494771241831,-123.01479150326796,2019-10-23,03:00:00
WA,47.92492896341463,-122.2173375,2019-10-23,04:00:00
MI,42.3204,-84.0351,2019-10-23,06:00:00
AR,36.17821444444444,-94.10371444444444,2019-10-23,06:30:00
OH,39.99382762603116,-82.98248417965169,2019-10-23,06:50:00
TN,35.4986,-86.0848,2019-10-23,07:55:00
AZ,33.7481,-113.5715,2019-10-23,09:30:00
HI,20.9071,-156.3,2019-10-23,11:15:00
FL,29.201564271457087,-81.04377804391218,2019-10-23,15:48:00
SC,34.7234,-82.4651,2019-10-23,16:00:00
VA,38.8672,-77.6488,2019-10-23,18:00:00
CA,40.57570363196125,-122.36129370460048,2019-10-23,19:00:00
MI,42.37550885416667,-83.11140946180555,2019-10-23,19:07:00
MA,41.7756,-69.983,2019-10-23,20:00:00
TN,35.949673017170895,-84.01413319705642,2019-10-23,20:17:00
NV,36.14597551358516,-115.18457488402916,2019-10-23,20:55:00
ME,44.3016,-69.0788,2019-10-23,21:00:00
ID,43.50987026143791,-111.97066732026144,2019-10-23,21:40:00
PA,41.8436,-79.1726,2019-10-23,22:00:00
WY,41.14267502095557,-104.80770083822296,2019-10-22,19:27:00
VA,38.95760303030304,-77.38257757575758,2019-10-23,23:25:00
VA,37.4149,-76.5441,2019-10-23,23:30:00
PA,40.444534542102026,-79.97341339889367,2022-07-09,00:43:00
OR,44.05915592920354,-123.10563769911504,2022-07-10,00:34:00
WA,47.88597299999999,-122.074506,2022-07-11,11:52:00
NV,36.25087602996255,-115.14993632958802,2022-07-11,14:00:00
IN,38.03410230446927,-87.55546347765363,2022-07-11,22:37:00
PA,41.2485,-77.1483,2022-07-12,19:30:00
KY,37.0006215835141,-86.44563915401302,2022-07-14,21:45:00
AK,61.17820611028316,-149.86274426229508,2022-07-20,16:50:00
NY,42.57,-77.7109,2022-07-22,21:19:00
CA,36.689218113207545,-121.64708943396226,2022-07-22,21:30:00
AR,35.084269026548675,-92.43930796460177,2022-07-27,22:20:00
MA,41.6312,-70.9957,2022-07-30,01:47:00
PA,40.2920032,-76.8462408,2022-07-30,21:00:00
LA,30.51782413223141,-92.08777669421488,2022-08-01,02:00:00
DE,39.041,-75.5686,2022-08-05,00:10:00
MI,42.952540919904834,-85.64894758128469,2022-08-10,04:35:00
OK,35.4718,-97.2726,2022-08-18,22:30:00
FL,26.36858615384616,-80.13743384615385,2022-08-18,22:30:00
TX,32.30521959654179,-95.30685821325648,2022-08-19,06:50:00
IN,40.0346,-86.907,2022-08-24,23:34:00
OH,39.9604,-81.5451,2022-08-25,23:30:00
OK,35.4718,-97.2726,2022-08-26,01:00:00
CA,33.80492083870968,-118.17501277419356,2022-08-26,21:45:00
OH,39.8974,-82.4071,2019-10-24,00:00:00
CA,34.425198390151515,-118.5129646780303,2019-10-24,01:00:00
MD,39.1578,-77.0255,2019-10-24,01:00:00
AZ,31.850150909090907,-111.0196309090909,2019-10-24,05:05:00
OH,40.0268,-81.5773,2019-10-24,05:13:00
KS,37.6996695505618,-97.3295995505618,2019-10-24,05:14:00
WI,43.7218,-91.0143,2019-10-24,06:00:00
NH,43.0189,-71.5693,2019-10-24,06:51:00
UT,40.70897189097104,-111.8891066439523,2019-10-24,07:00:00
PA,40.7706,-80.3576,2019-10-24,09:45:00
CA,33.137355102040814,-117.32090960884354,2019-10-24,11:25:00
CA,36.74961340180973,-119.79445837613108,2019-10-24,12:00:00
CA,32.83618741746148,-117.16250519075568,2019-10-24,17:00:00
CA,33.834235557331205,-117.88519912105474,2019-10-24,18:45:00
MA,42.25480390243902,-71.00262634146343,2019-10-24,19:00:00
PA,40.0978,-75.6398,2019-10-24,19:00:00
CA,34.09040161812298,-118.37480809061488,2019-10-24,19:20:00
AR,34.808255244755244,-92.2533937062937,2019-10-24,20:00:00
MI,42.55319714285714,-83.76278057142856,2019-10-24,20:04:00
FL,26.0654,-80.2339,2019-10-24,20:50:00
PA,41.5775,-75.25519999999999,2019-10-24,21:00:00
TX,32.82456242621616,-96.79876776409526,2019-10-24,21:00:00
MI,42.5138,-82.9396,2019-10-24,21:00:00
RI,41.7241,-71.2657,2019-10-24,22:31:00
SC,34.1108,-81.195,2019-10-24,23:00:00
MD,39.2812,-76.74059999999999,2019-10-24,23:40:00
WI,44.18071433278419,-88.4759766062603,2019-10-25,00:00:00
CA,36.9102,-121.75639948542025,2019-10-25,04:13:00
MA,42.45083278508771,-73.24947774122806,2019-10-25,04:30:00
AK,59.53809999999999,-151.2401,2019-10-25,06:18:00
NC,35.7178,-78.8428,2019-10-25,08:28:00
CA,36.0683,-119.0343,2019-10-25,16:30:00
MN,44.98605519614591,-93.30217136958018,2019-10-25,16:30:00
TX,32.82456242621616,-96.79876776409526,2022-08-27,01:27:00
OH,41.66789226973684,-83.6023917763158,2022-08-28,09:32:00
PA,40.444534542102026,-79.97341339889367,2022-08-29,19:00:00
NM,35.0685,-108.8315,2022-08-30,05:26:00
WA,47.60567891170866,-122.33084005928434,2022-08-31,22:47:00
RI,41.6361,-71.1808,2022-09-01,18:12:00
MI,41.937,-86.5561,2022-09-01,22:00:00
ID,43.568753114754095,-116.56108262295082,2022-09-04,13:46:00
MS,34.8582,-88.3029,2022-09-05,04:41:00
FL,29.5582,-81.6423,2022-09-05,06:13:00
GA,33.24927073170732,-84.27271300813008,2022-09-08,06:24:00
WA,47.6922,-121.3713,2022-09-10,20:00:00
CA,37.90812088607595,-122.05081202531646,2022-09-13,20:55:00
CA,39.75959083665339,-121.8436545816733,2022-09-14,20:09:00
LA,30.5857,-90.35769999999998,2022-09-15,15:00:00
NM,35.64812086956521,-105.9435104347826,2022-09-18,18:50:00
FL,28.597790031432417,-81.30780907049842,2022-09-18,20:20:00
IL,40.11620290237467,-88.26335751978891,2022-09-19,18:50:00
SC,32.98864905362776,-80.18359558359622,2022-09-19,20:28:00
FL,29.90378012618296,-81.38834889589906,2022-09-19,21:14:00
CA,32.83618741746148,-117.16250519075568,2022-09-19,21:22:00
UT,37.202,-113.18410000000002,2022-09-20,20:30:00
NE,40.804074301940375,-96.66960586843352,2022-09-20,23:06:00
AZ,33.315533774834435,-111.75197284768213,2019-10-25,19:00:00
AZ,33.315533774834435,-111.75197284768213,2019-10-25,19:00:00
WA,48.08988867924528,-123.55176226415097,2019-10-25,20:24:00
NH,43.3901,-72.0952,2019-10-25,21:30:00
MA,42.2518,-71.0805,2019-10-25,22:00:00
PA,39.99040941529236,-75.15250992503748,2019-10-25,22:30:00
SC,33.71258733572282,-78.93877275985663,2019-10-25,23:00:00
KS,37.0314,-94.7367,2019-10-26,00:00:00
NH,44.4822,-71.194,2019-10-26,01:00:00
NE,41.8485,-96.734,2019-10-26,01:34:00
IL,41.6331,-89.23539999999998,2019-10-26,01:50:00
IL,41.61208764044944,-87.85971460674158,2019-10-26,03:40:00
AK,59.53809999999999,-151.2401,2019-10-26,06:18:00
MA,42.34320000000001,-71.8394,2019-10-26,06:25:00
MS,32.46985219512196,-90.11023853658536,2019-10-26,07:45:00
NY,42.69096514548239,-73.8096951914242,2019-10-26,09:00:00
WI,42.99810835443038,-88.23479848101266,2019-10-26,13:32:00
OR,44.57741764705882,-123.2735068627451,2019-10-26,14:33:00
WI,43.7477,-90.2878,2019-10-26,15:59:00
WI,43.7477,-90.2878,2019-10-26,15:59:00
NM,35.117007033898304,-106.62212966101694,2019-10-26,19:00:00
TX,33.043164780876495,-97.00620565737051,2019-10-26,22:00:00
NY,43.10260156739812,-75.23323396029258,2019-10-26,23:00:00
NC,36.3019,-80.5727,2019-10-27,00:00:00
FL,29.1135524173028,-82.15075330788804,2019-10-27,02:25:00
CA,34.137379289940824,-117.95576863905326,2019-10-27,06:00:00
CO,40.3658,-105.5142,2019-10-27,10:59:00
CA,33.9952,-117.5219,2019-10-27,13:45:00
OR,45.510005224458205,-122.66458212074302,2019-10-27,17:55:00
CA,37.6196,-122.4816,2019-10-27,18:30:00
VA,36.87154181034483,-76.27074676724138,2019-10-27,20:00:00
WY,44.5231,-109.0756,2019-10-27,20:00:00
WI,44.4565,-92.1361,2022-09-22,14:45:00
ID,46.37320465116279,-116.88472945736434,2022-09-23,05:38:00
FL,27.95640265017668,-82.75047590106007,2022-09-24,15:30:00
TX,29.782476507000737,-95.44062368459838,2022-09-24,15:30:00
CA,32.83618741746148,-117.16250519075568,2022-09-24,17:28:00
PA,40.2995,-76.5868,2022-09-24,19:39:00
GA,34.5827,-84.9084,2022-09-24,21:04:00
MO,37.8331,-89.9806,2022-09-25,20:20:00
CA,35.6409,-120.701,2022-09-26,20:00:00
SC,33.71258733572282,-78.93877275985663,2022-09-26,22:00:00
AZ,33.342,-112.1735,2022-09-29,09:59:00
AZ,33.587727468785474,-111.8958216799092,2022-09-29,19:41:00
TN,35.837,-84.008,2022-09-29,20:29:00
IL,38.6664,-88.491,2022-09-30,20:36:00
CO,39.08346391304348,-108.5480495652174,2022-09-30,21:00:00
AL,30.27259411764706,-87.75941960784313,2022-10-01,18:40:00
AR,35.3296,-91.6464,2022-10-01,23:45:00
CA,34.14722788844622,-117.30732642762284,2022-10-02,19:16:00
NJ,39.9564,-74.5666,2022-10-02,19:43:00
FL,26.60426875,-81.65616125,2022-10-03,03:20:00
MI,44.6939,-86.0384,2022-10-03,22:00:00
SC,34.6831868852459,-82.83152786885246,2022-10-04,07:49:00
LA,30.223368804664723,-93.20341749271137,2022-10-04,18:45:00
TN,36.14108444607484,-86.78634372707263,2022-10-05,12:19:00
CA,32.7167,-116.8323,2022-10-05,19:22:00
WV,37.2697,-81.2212,2022-10-06,08:12:00
KY,38.22153870454997,-85.66253357838266,2022-10-06,20:00:00
CA,35.648,-119.44870000000002,2022-10-06,20:09:00
OH,40.0847,-82.7988,2022-10-07,19:49:00
NY,42.0942,-77.2657,2022-10-07,19:44:00
WI,45.006,-87.2884,2022-10-07,20:15:00
WI,45.1783,-89.6915,2022-10-07,20:15:00
WA,45.658570363636365,-122.59014654545454,2019-10-27,20:30:00
FL,26.2681,-80.2092,2019-10-27,21:30:00
OK,36.111605596107054,-95.93798929440388,2019-10-27,22:00:00
IL,42.23545128205128,-88.3353358974359,2019-10-27,22:00:00
NJ,39.4276,-74.7075,2019-10-28,00:00:00
NY,40.75256378421113,-73.9844567179912,2019-10-28,05:25:00
GA,30.943900000000003,-81.6788,2019-10-28,05:36:00
UT,40.3833,-111.9895,2019-10-28,07:10:00
UT,40.70897189097104,-111.8891066439523,2019-10-28,07:10:00
CA,32.83618741746148,-117.16250519075568,2019-10-28,10:15:00
OH,41.47122005873052,-81.64465288005421,2019-10-28,12:00:00
PA,41.242889473684215,-77.0082,2019-10-28,13:00:00
VA,38.794262913096695,-77.09885924112608,2019-10-28,17:30:00
OR,45.510005224458205,-122.66458212074302,2019-10-28,19:57:00
AZ,33.40788678459938,-111.75088054110302,2019-10-28,20:00:00
ID,47.7282,-116.9389,2019-10-28,21:04:00
OR,45.510005224458205,-122.66458212074302,2019-10-28,21:15:00
NY,43.1571,-76.328,2019-10-28,22:00:00
FL,29.2845,-82.4913,2019-10-28,22:34:00
OR,45.1197,-123.175,2019-10-29,03:15:00
WA,47.7941,-122.3066,2019-10-29,14:38:00
MN,45.268,-92.9743,2019-10-29,15:28:00
IN,41.26709999999999,-84.93680000000002,2019-10-29,16:57:00
TX,30.65759853479853,-97.72393424908424,2019-10-29,20:02:00
